Geo Point;Geo Shape;Quartier;Superficie m²
50.8900990189,4.41632060661;"{""type"": ""Polygon"", ""coordinates"": [[[4.402001607400822, 50.88593425225255], [4.396792826814143, 50.88892419820565], [4.396630171888336, 50.889021206784044], [4.396475841097398, 50.88911324215919], [4.395745848199477, 50.88954858441724], [4.395015841768292, 50.889983922080745], [4.39489736377017, 50.89005456996053], [4.394787496412617, 50.8901200921603], [4.394372772688702, 50.890367403111576], [4.395900906299067, 50.89139969048165], [4.397222638151731, 50.89251141290499], [4.39877233563681, 50.89385782960294], [4.398806257284493, 50.893889170132766], [4.400201357078245, 50.89517802982859], [4.407851535643844, 50.90463066093328], [4.413625167418401, 50.91166964978632], [4.41378307565975, 50.911627508657], [4.41393242802698, 50.911580878435075], [4.413966161829136, 50.911570345566815], [4.413989497714787, 50.91156540884724], [4.414141746080634, 50.911533200456475], [4.414233584339715, 50.91153052513475], [4.414256417668144, 50.91148939816031], [4.414276076861546, 50.91143125163627], [4.414302384681228, 50.91135344961708], [4.414411929635397, 50.91125583821885], [4.414303204889809, 50.91110474635327], [4.414172445262347, 50.91093823298914], [4.414110185537168, 50.910864281521675], [4.414038849861865, 50.910792423415394], [4.413961279462058, 50.910706519861414], [4.413907671867273, 50.910640172050364], [4.413868855350741, 50.91058818415116], [4.413848218599627, 50.910557598195375], [4.413804195121361, 50.910484387364725], [4.413760024308568, 50.91039449089826], [4.413750579619494, 50.910287479572595], [4.413751594515105, 50.91016587841281], [4.413752611436201, 50.9101579242384], [4.41376152076337, 50.910088246819775], [4.413776399248864, 50.910003462087616], [4.41378987475791, 50.909903429078035], [4.413802077809308, 50.9097900074568], [4.413804278306938, 50.909737941703376], [4.41380227661703, 50.9097064912515], [4.413793659377999, 50.9096561096378], [4.413786663305254, 50.90961960839254], [4.413772158942448, 50.90958298637394], [4.413752240562189, 50.90953798406562], [4.413731992437726, 50.90950681254224], [4.413676919675725, 50.90944768254511], [4.413598296913188, 50.90937967009951], [4.413544655656763, 50.90933640964971], [4.413499917401575, 50.90930008119939], [4.413442010286593, 50.90925848358401], [4.413351557816974, 50.90919404251364], [4.413311814535995, 50.90916841586984], [4.413242912940266, 50.90913058784911], [4.413186961405704, 50.909103972092126], [4.41314364978621, 50.90909154744935], [4.413002109458517, 50.90905535083349], [4.412976775092861, 50.90904886373313], [4.412941822970369, 50.90903991506029], [4.41290622803414, 50.90902908101507], [4.412826211509699, 50.909006128979435], [4.412733814897236, 50.90897386430921], [4.412672514370716, 50.90894280744042], [4.412645833029675, 50.908920985658355], [4.412618724281241, 50.9088928700448], [4.412576418789366, 50.90884191571273], [4.412503089533699, 50.908727147235986], [4.412489052819299, 50.90870065336028], [4.412450306907034, 50.908618536929254], [4.412432241671952, 50.908569877533694], [4.412415783650302, 50.90851275314971], [4.412394018669768, 50.908423900492515], [4.41239111812567, 50.90838024926931], [4.412392736625369, 50.908327628558], [4.412399022744427, 50.90825501950729], [4.412419660498411, 50.90816046381368], [4.412427437443265, 50.90811927811309], [4.412449909149031, 50.908037394555144], [4.41246662807404, 50.90796486209757], [4.412468255317125, 50.90795095890081], [4.412478056329217, 50.90786724197719], [4.412487729802521, 50.9077928021169], [4.412508849232325, 50.90766628292884], [4.412519225915759, 50.90757766693567], [4.412521541399101, 50.90754437378792], [4.412524416326087, 50.907440913084024], [4.412524766503486, 50.90738694802792], [4.412523158920294, 50.907314935953735], [4.41252358768578, 50.90728267477659], [4.412525583712553, 50.90724517184962], [4.41252401162357, 50.90719998976306], [4.412512710527925, 50.90713569494266], [4.412494270869509, 50.9070801850653], [4.412475125158784, 50.90702255396182], [4.412707875706032, 50.906968880536056], [4.412723130739718, 50.90687838279762], [4.412743729546284, 50.90682114222102], [4.412785348161644, 50.90677262123218], [4.412830723502469, 50.90673910887283], [4.412932589993074, 50.90669273093656], [4.413235550535367, 50.90663698149002], [4.413446165913036, 50.906611587723624], [4.41362849507194, 50.906589846322404], [4.413726643504808, 50.90657753378457], [4.413952613527229, 50.90656154392401], [4.414036728239517, 50.906554532420074], [4.41418151273191, 50.90653470339758], [4.414355588369139, 50.906501978386416], [4.414443233957786, 50.90648273103748], [4.414626626739255, 50.90643515727223], [4.414722460057113, 50.90640974048584], [4.414993411369501, 50.9063376658931], [4.415273445083777, 50.9062564092443], [4.415433003980774, 50.906209340003144], [4.415671136851391, 50.906137620821816], [4.415707634248802, 50.90612663037429], [4.415767892991806, 50.90610759593671], [4.4170212003567, 50.905686664358136], [4.417279243814542, 50.90560756376337], [4.417402243269179, 50.90556847819462], [4.417592620314557, 50.90550952709987], [4.417912231959615, 50.905421753525694], [4.417880826720366, 50.90536242265198], [4.417674719793676, 50.90497303731502], [4.417617608799207, 50.90480665889107], [4.417582363871071, 50.90475478712545], [4.417491390645787, 50.90457632248962], [4.417491467332933, 50.904502916000474], [4.417537120780706, 50.90444881674762], [4.417691356971153, 50.90434218237874], [4.417770046957949, 50.904287700868004], [4.417860074861163, 50.90421430949697], [4.418080742723576, 50.90395641791741], [4.418142099601825, 50.90391526649346], [4.418342252393598, 50.90384448716514], [4.418604364424306, 50.903819798479205], [4.418992426403619, 50.90381128875764], [4.419193163706474, 50.90380846879665], [4.419362743588012, 50.903786820382784], [4.419528750209425, 50.903746834974754], [4.419563213259379, 50.903740252598155], [4.419719780334061, 50.9037103449046], [4.420027778026876, 50.90364081113604], [4.42029287154744, 50.903600960562464], [4.42048733273502, 50.90358289520642], [4.420630333967356, 50.90356763998955], [4.420705623172971, 50.90351582606414], [4.420842158646886, 50.90343953493958], [4.420970275744895, 50.90333654973304], [4.421072227845636, 50.903227641769135], [4.421109585749219, 50.90320191530408], [4.421194304778362, 50.90319108977348], [4.421300074591087, 50.903189605028786], [4.421752338176277, 50.903224367143935], [4.422116357643949, 50.903170712737], [4.422397198554536, 50.9026122539808], [4.422495816047172, 50.90257400421049], [4.422559085454377, 50.90258107576303], [4.422634451279837, 50.90259623209876], [4.422698622577335, 50.90264537486175], [4.422961145403386, 50.902966892228584], [4.423398657853483, 50.902668868322074], [4.424245536297369, 50.902085954922555], [4.424407168728441, 50.90185989612757], [4.42445572214196, 50.90179199081956], [4.424491943060701, 50.901767523762906], [4.424756475296382, 50.90174492295482], [4.424879116602487, 50.901592224100206], [4.424943627936374, 50.901450429698116], [4.42498439668321, 50.90142497073408], [4.425317422366007, 50.90138174905823], [4.425447813238782, 50.90128954504095], [4.425453819589977, 50.90120351304929], [4.425452344822535, 50.90115919685931], [4.425509884115847, 50.901130582514746], [4.425974798794685, 50.90106365305299], [4.426066733533442, 50.901029538671516], [4.426097969306753, 50.90099877957193], [4.426078415894591, 50.9009351429973], [4.426040925737199, 50.9008520996541], [4.426060763729744, 50.90079887274216], [4.426115598884551, 50.900769540282184], [4.426352271661672, 50.900754231749765], [4.426390041092679, 50.90072041293896], [4.426466078339354, 50.90047739152987], [4.426435130396394, 50.90039614292419], [4.42651444758982, 50.90039277813147], [4.426604013585296, 50.90039695781848], [4.426751793506114, 50.90034834142833], [4.426904633579857, 50.900252436741056], [4.427034738845656, 50.900221105713754], [4.427164982675481, 50.9001897413913], [4.427382911020038, 50.9000817589783], [4.427685466958706, 50.90000879037818], [4.427812345125282, 50.899956679552986], [4.42782416136061, 50.89985743077796], [4.427785988171245, 50.89979857046634], [4.427414378520639, 50.89960852481183], [4.427233364457186, 50.899515953587745], [4.427177513491113, 50.89953036471919], [4.426986856634446, 50.899504302131916], [4.426824864878013, 50.89932989865697], [4.426516203507011, 50.89906036974596], [4.426350946729873, 50.89888534012138], [4.426252256335124, 50.898739850213886], [4.426145907006584, 50.89860928782085], [4.425954475239211, 50.89852829807901], [4.42591069569846, 50.898509777064895], [4.42597732524986, 50.89846913091299], [4.426165111226688, 50.89834439927964], [4.426227372892603, 50.898297758864786], [4.42633685920885, 50.89820350591162], [4.426447043304464, 50.89809854578921], [4.426520250305837, 50.89802397083219], [4.426641270974604, 50.89790528804417], [4.426679934558617, 50.897872223773014], [4.42675762438166, 50.89781578197296], [4.427014663967308, 50.8977060503356], [4.427301288557908, 50.89762645433705], [4.427370110954753, 50.897611940222504], [4.42774965694368, 50.89754735519331], [4.427893568089739, 50.89752387361265], [4.428210809105919, 50.897472739606194], [4.428251574537547, 50.897464523279346], [4.428429485023776, 50.89742216891325], [4.4285774478351, 50.89737736158366], [4.428683839780541, 50.89734039845401], [4.429091669239089, 50.8971387055919], [4.429193200648008, 50.89708419867531], [4.42927277636169, 50.897039699313616], [4.42931016202708, 50.89701926312572], [4.429459800420628, 50.89692800383445], [4.429640537918562, 50.89681577773914], [4.429848884906628, 50.89668469364241], [4.430049778418669, 50.89655804307544], [4.430243905152746, 50.89642652996497], [4.430339920409551, 50.89636029273085], [4.430435617828149, 50.896294308726695], [4.431244384288186, 50.89574408527616], [4.431369346387163, 50.895663319135316], [4.431227729313614, 50.89525581918656], [4.431622531832523, 50.895166353745815], [4.432381865372564, 50.89492929205133], [4.432788829697953, 50.89472885236564], [4.432749851271486, 50.894698668034934], [4.4324992822785, 50.894504627645155], [4.432246938390259, 50.89429152296961], [4.431839368681012, 50.8939278743636], [4.431930574395783, 50.89387012294046], [4.431961909764882, 50.89385028032003], [4.431772744929648, 50.89371874522902], [4.431746878371182, 50.89370073012209], [4.431720216515775, 50.893682271004614], [4.431693050502123, 50.89366410844479], [4.431665385386118, 50.893646249630876], [4.431637228743768, 50.8936287003117], [4.431608593195891, 50.893611464794986], [4.43157948379589, 50.89359454883097], [4.431549913163869, 50.893577956727256], [4.431519886355283, 50.893561695672346], [4.431489418509098, 50.893545767096064], [4.43145850963901, 50.89353018106608], [4.431427177404884, 50.89351493757261], [4.431395426858233, 50.8935000409275], [4.43136327062665, 50.89348550119171], [4.431330716276205, 50.893471316922515], [4.431297773910273, 50.893457496744034], [4.431264456144582, 50.89344404208738], [4.43123077055477, 50.89343095870145], [4.43119672723634, 50.89341824945703], [4.431162341333315, 50.89340592009901], [4.431127615368473, 50.89339397062567], [4.431092567010611, 50.89338240821871], [4.431057201309019, 50.893371235751765], [4.431021535926939, 50.893360456091735], [4.430985336682496, 50.89335040305025], [4.430339739221522, 50.893169069256786], [4.430044314308503, 50.89308608150845], [4.429315497140678, 50.892881340169914], [4.429257077399164, 50.89282877760245], [4.429133549154257, 50.89272477054212], [4.428969579062227, 50.89258874754513], [4.427998611449229, 50.8917959403333], [4.427913522438481, 50.89172275533659], [4.427839185685837, 50.89165737335922], [4.427780818293764, 50.8916077714822], [4.427691379669433, 50.891525843641375], [4.427611319871999, 50.891452921953146], [4.427559164075659, 50.89140532037175], [4.427519189712311, 50.891368748710846], [4.427461709465586, 50.89131591003698], [4.427443193221994, 50.891298694265295], [4.427409575453591, 50.8912673389591], [4.427392286509081, 50.89125106752504], [4.427356940434299, 50.89121749521078], [4.427331249434777, 50.89119222422253], [4.427306722993431, 50.89116816944668], [4.42728724580378, 50.89114904262758], [4.427261956366907, 50.891124063397044], [4.427228328242311, 50.891090298882425], [4.427195568895756, 50.891057248757846], [4.427149479125448, 50.891010002072804], [4.427131930370071, 50.89099160347736], [4.427086180091337, 50.890943394370105], [4.42703651270917, 50.89088966699793], [4.427211940980752, 50.889860442836294], [4.427332680854722, 50.8895452320326], [4.427499517850609, 50.88926755190779], [4.428327874919548, 50.88844250313255], [4.428709495548976, 50.88813032375852], [4.429583348704186, 50.887370846349704], [4.429908757011258, 50.88706407742554], [4.430016593877928, 50.886915157310646], [4.430159601617906, 50.886674523581185], [4.430411224131377, 50.88637628395509], [4.430520610808784, 50.886251370738464], [4.430946767519504, 50.885877823584096], [4.431113452955405, 50.88567448561635], [4.43145585836653, 50.88533766694662], [4.431765897180872, 50.88479149473005], [4.432064905477318, 50.88438019196095], [4.432374901635956, 50.884055908604104], [4.433382740288756, 50.882839008363284], [4.434048912577433, 50.88204447680654], [4.435058915058078, 50.88094646377003], [4.435533948822461, 50.88042731311661], [4.436431339418941, 50.87953056758248], [4.436759532347164, 50.87912430379367], [4.437064606477676, 50.87878119443169], [4.437023766414817, 50.87877629940729], [4.433653970916349, 50.878372355119424], [4.429742788566862, 50.877819465661425], [4.428983851412023, 50.87770979522609], [4.428329159107929, 50.87762985094664], [4.427336168401744, 50.87747437745896], [4.427253841422336, 50.87720989358485], [4.427230256868957, 50.876976612957336], [4.428804400298731, 50.87629324584744], [4.42756377798676, 50.87499913224711], [4.425718974382296, 50.87213152954731], [4.425665159271306, 50.87215539311701], [4.42520103466357, 50.872361387776444], [4.424473196064744, 50.87268441505444], [4.424410888362409, 50.87271207063932], [4.424149595569035, 50.872789253335945], [4.424075387961186, 50.87281116836911], [4.42220994533158, 50.8733621446901], [4.421767481010866, 50.87357004015535], [4.421539289595909, 50.873677262586355], [4.421294132934, 50.87384922491982], [4.421149899615751, 50.873950394906565], [4.420964735917268, 50.87408058240136], [4.420804940608468, 50.87419235644742], [4.420717435317653, 50.874253731081325], [4.420531089564539, 50.87438443188684], [4.420359708522094, 50.87450464331274], [4.419198918559719, 50.87501117842277], [4.419112191104166, 50.87504902648756], [4.418603602801977, 50.87527095354519], [4.418393635437883, 50.87528254015989], [4.417703323691992, 50.87532063573572], [4.417649877262558, 50.87532358815951], [4.417639343014702, 50.87533296895762], [4.417468368084324, 50.875485178371534], [4.417311799026093, 50.87562455319268], [4.417147849144501, 50.875770511156915], [4.417073979398581, 50.87583627281981], [4.416214005728313, 50.87660181997173], [4.41595502320633, 50.87683236048302], [4.415386652702189, 50.877338309456164], [4.415350710696309, 50.877370300448014], [4.41518277239865, 50.87751978968486], [4.414832070994305, 50.87783194392714], [4.414645278497168, 50.87799822495828], [4.414480997063588, 50.87814445825464], [4.414348275966658, 50.87826259588006], [4.413731071842827, 50.878045553516074], [4.413481067902854, 50.87795762591556], [4.412486861635832, 50.877607984891476], [4.412445599955007, 50.87759348219277], [4.412236733703856, 50.87752002735006], [4.412197833570657, 50.87750634207398], [4.411795311027766, 50.87736477454226], [4.411672864434286, 50.87732171536452], [4.411607966689987, 50.877298887576984], [4.411423153286577, 50.87723389112935], [4.411097543770389, 50.87711937758896], [4.411072471914522, 50.87711055842655], [4.410917961582556, 50.87705621514787], [4.410756998245989, 50.8769996000429], [4.410681641820469, 50.87697310066078], [4.41057977768945, 50.877126163728654], [4.410404865543433, 50.87738901626225], [4.410166141326849, 50.87774772456634], [4.410090198806423, 50.87785931140304], [4.410008634060512, 50.87797916184712], [4.409926751532888, 50.87809947835591], [4.409559496709955, 50.878469254305934], [4.409419446388204, 50.87868846613659], [4.408891757532492, 50.879216779315584], [4.408888721464178, 50.87924066925063], [4.40887933768222, 50.87931449949073], [4.40883304327709, 50.879592881625285], [4.408730409038649, 50.8801170370343], [4.408668521371107, 50.88035815497918], [4.408174815294233, 50.88111154964857], [4.407535223091513, 50.881943197765054], [4.407339038227081, 50.882178786495054], [4.406991316314591, 50.882520500418735], [4.406622019033605, 50.882724591563296], [4.406518319920869, 50.88279346872927], [4.406432985670031, 50.88285014583027], [4.406346225290852, 50.88293060431379], [4.405910067353216, 50.883335089918305], [4.405571427795461, 50.88364911779983], [4.405536695280049, 50.88368132971386], [4.405249563259031, 50.883941663997845], [4.40522440158505, 50.88392773907834], [4.404824690181929, 50.88415367910854], [4.403970616633126, 50.8846932178729], [4.40403334830752, 50.884774372410334], [4.403705098540232, 50.884888909929295], [4.403318586529223, 50.88502377579753], [4.403266129536211, 50.88499637452527], [4.403236539492926, 50.8849568299505], [4.40296559821928, 50.885036466401594], [4.40309621743657, 50.88525603826861], [4.402001607400822, 50.88593425225255]]]}";Haren;6144126.10189
